essay_id,prompted_trait,prompted_level,score_cEXT,score_cNEU,score_cAGR,score_cCON,score_cOPN
B_cOPN_HIGH_066,cOPN,HIGH,0.35346508,0.33765396,0.9188348,0.44779232,0.9083803
B_cOPN_HIGH_064,cOPN,HIGH,0.46677503,0.31841254,0.87314576,0.41069853,0.8761982
B_cOPN_HIGH_065,cOPN,HIGH,0.51063216,0.58470476,0.77625304,0.58068305,0.8717554
B_cOPN_HIGH_067,cOPN,HIGH,0.79730177,0.25510895,0.9694372,0.5588543,0.46764982
B_cOPN_HIGH_068,cOPN,HIGH,0.46540424,0.2410907,0.910321,0.9130836,0.49591497
B_cOPN_HIGH_070,cOPN,HIGH,0.6492489,0.6056553,0.8330549,0.46048766,0.60376763
B_cOPN_HIGH_071,cOPN,HIGH,0.53074384,0.6563694,0.81873816,0.5678622,0.7534852
B_cOPN_HIGH_069,cOPN,HIGH,0.5217882,0.29238763,0.89193,0.51423013,0.8548726
B_cOPN_HIGH_075,cOPN,HIGH,0.700672,0.2559262,0.72611904,0.38699722,0.8108655
B_cOPN_HIGH_073,cOPN,HIGH,0.8408331,0.23528364,0.9423724,0.27810612,0.8937784
B_cOPN_HIGH_074,cOPN,HIGH,0.6407233,0.29433876,0.89061856,0.52734286,0.948366
B_cOPN_HIGH_072,cOPN,HIGH,0.6276725,0.35592493,0.8439345,0.574282,0.6006369
B_cOPN_HIGH_076,cOPN,HIGH,0.67239803,0.30958238,0.6032565,0.36853775,0.9759498
B_cOPN_HIGH_077,cOPN,HIGH,0.5365588,0.4635052,0.8492115,0.21046513,0.70897126
B_cOPN_HIGH_078,cOPN,HIGH,0.7189498,0.35450226,0.63173205,0.35721165,0.9356214
B_cOPN_HIGH_081,cOPN,HIGH,0.40565258,0.25009838,0.935954,0.5532405,0.37936026
B_cOPN_HIGH_079,cOPN,HIGH,0.45606962,0.2932959,0.91953,0.32406637,0.65671426
B_cOPN_HIGH_082,cOPN,HIGH,0.5109001,0.35625714,0.85884607,0.3742352,0.6071573
B_cOPN_HIGH_083,cOPN,HIGH,0.8620625,0.30522767,0.90026945,0.4399379,0.8716609
B_cOPN_HIGH_080,cOPN,HIGH,0.7173562,0.17205018,0.79563105,0.34842262,0.7881286
B_cOPN_HIGH_084,cOPN,HIGH,0.84055805,0.26554525,0.8710108,0.4070521,0.99040854
B_cOPN_HIGH_085,cOPN,HIGH,0.27440006,0.64726514,0.6740914,0.5018251,0.5909969
B_cOPN_HIGH_086,cOPN,HIGH,0.7642881,0.38845184,0.7445805,0.5400337,0.8207944
B_cOPN_HIGH_087,cOPN,HIGH,0.75584656,0.22740701,0.91092956,0.48609817,0.8678873
B_cOPN_HIGH_088,cOPN,HIGH,0.647714,0.29486984,0.8931649,0.3685822,0.6316428
B_cOPN_HIGH_089,cOPN,HIGH,0.6537703,0.35206077,0.92562246,0.5342046,0.7061762
B_cOPN_HIGH_090,cOPN,HIGH,0.841593,0.33764234,0.67207396,0.30589554,0.91073114
B_cOPN_HIGH_091,cOPN,HIGH,0.73424524,0.473405,0.8656986,0.4909487,0.88436866
B_cOPN_HIGH_092,cOPN,HIGH,0.8082238,0.20166586,0.8458201,0.62269133,0.9705027
B_cOPN_HIGH_093,cOPN,HIGH,0.5260485,0.42983222,0.56407666,0.44041535,0.88355535
B_cOPN_HIGH_095,cOPN,HIGH,0.6638175,0.27896112,0.9198807,0.5226972,0.9396718
B_cOPN_HIGH_094,cOPN,HIGH,0.5730576,0.104721114,0.8772287,0.29429588,0.99654645
B_cOPN_HIGH_096,cOPN,HIGH,0.79984415,0.07124468,0.9595089,0.5589665,0.980695
B_cOPN_HIGH_098,cOPN,HIGH,0.68614095,0.18656637,0.97214204,0.31166524,0.9595655
B_cOPN_HIGH_097,cOPN,HIGH,0.7307167,0.13225518,0.88419414,0.52827966,0.976935
B_cOPN_HIGH_099,cOPN,HIGH,0.7835097,0.24287848,0.9328335,0.3158775,0.9736153
B_cOPN_HIGH_100,cOPN,HIGH,0.67433345,0.2371596,0.7581905,0.42800006,0.9671367
B_cOPN_HIGH_101,cOPN,HIGH,0.5250341,0.36491445,0.89530396,0.46713996,0.59586704
B_cOPN_HIGH_102,cOPN,HIGH,0.34267744,0.35161564,0.71117777,0.4575221,0.45974064
B_cOPN_HIGH_103,cOPN,HIGH,0.6360651,0.51542306,0.92319626,0.24574167,0.665793
B_cOPN_HIGH_104,cOPN,HIGH,0.8811601,0.2940503,0.80688965,0.42084983,0.8175986
B_cOPN_HIGH_105,cOPN,HIGH,0.3617864,0.14950031,0.91476786,0.23822188,0.95940876
B_cOPN_HIGH_106,cOPN,HIGH,0.5044392,0.15963209,0.9636803,0.18281804,0.9086031
B_cOPN_HIGH_107,cOPN,HIGH,0.66371596,0.39954802,0.8152682,0.48835257,0.80799115
B_cOPN_HIGH_108,cOPN,HIGH,0.9306819,0.040439982,0.9399784,0.7865382,0.989796
B_cOPN_HIGH_109,cOPN,HIGH,0.39880756,0.32244506,0.83332384,0.41199845,0.7572675
B_cOPN_HIGH_110,cOPN,HIGH,0.5663241,0.09153552,0.90425926,0.49089465,0.9798464
B_cOPN_HIGH_111,cOPN,HIGH,0.7630209,0.32906747,0.9093571,0.50838006,0.92779714
B_cOPN_HIGH_112,cOPN,HIGH,0.69607955,0.06756997,0.849277,0.4680727,0.995439
B_cOPN_HIGH_113,cOPN,HIGH,0.23930508,0.71093166,0.8029027,0.16874853,0.6858288
B_cOPN_HIGH_114,cOPN,HIGH,0.8809407,0.51707935,0.792267,0.496086,0.7680408
B_cOPN_HIGH_115,cOPN,HIGH,0.7061818,0.4581814,0.62302524,0.25468758,0.6682919
B_cOPN_HIGH_116,cOPN,HIGH,0.63141096,0.7794195,0.74541247,0.280257,0.6638627
B_cOPN_HIGH_117,cOPN,HIGH,0.67033476,0.30455709,0.59658957,0.29002208,0.96773505
B_cOPN_HIGH_119,cOPN,HIGH,0.7286697,0.24564984,0.712589,0.36772394,0.92520165
B_cOPN_HIGH_120,cOPN,HIGH,0.62195045,0.319228,0.85822153,0.4002675,0.95573145
B_cOPN_HIGH_118,cOPN,HIGH,0.8923897,0.15977216,0.77471614,0.71341056,0.90879357
B_cOPN_HIGH_122,cOPN,HIGH,0.341512,0.2447611,0.7690104,0.4595865,0.9613122
B_cOPN_HIGH_121,cOPN,HIGH,0.5083533,0.2942758,0.81954855,0.34459117,0.9016401
B_cOPN_HIGH_123,cOPN,HIGH,0.5275183,0.64160216,0.83617634,0.28300834,0.9021696
B_cOPN_HIGH_124,cOPN,HIGH,0.34564334,0.30365157,0.8226911,0.37770158,0.9728166
B_cOPN_LOW_000,cOPN,LOW,0.7206885,0.28015575,0.78018063,0.7908612,0.24736738
B_cOPN_LOW_004,cOPN,LOW,0.682114,0.5584135,0.8484857,0.6799507,0.6390533
B_cOPN_LOW_002,cOPN,LOW,0.8393236,0.6465676,0.40877822,0.7218261,0.2679417
B_cOPN_LOW_001,cOPN,LOW,0.78101295,0.07707352,0.55091697,0.8640871,0.94797117
B_cOPN_LOW_005,cOPN,LOW,0.8914877,0.05070755,0.5726438,0.83045787,0.6319853
B_cOPN_LOW_003,cOPN,LOW,0.5931673,0.37711358,0.4509854,0.7192473,0.8727917
B_cOPN_LOW_006,cOPN,LOW,0.9202707,0.47509974,0.84378725,0.67937684,0.64344186
B_cOPN_LOW_007,cOPN,LOW,0.70955855,0.59866416,0.81142026,0.70891017,0.7175434
B_cOPN_LOW_008,cOPN,LOW,0.91075677,0.450982,0.779156,0.57257956,0.8883582
B_cOPN_LOW_009,cOPN,LOW,0.6383969,0.20877583,0.61593264,0.82169366,0.67677057
B_cOPN_LOW_010,cOPN,LOW,0.8865919,0.3312524,0.94963956,0.8453142,0.3439964
B_cOPN_LOW_013,cOPN,LOW,0.9467612,0.20394498,0.7916012,0.69365686,0.96332544
B_cOPN_LOW_011,cOPN,LOW,0.924489,0.1938371,0.8972562,0.89879256,0.4473838
B_cOPN_LOW_014,cOPN,LOW,0.71684587,0.19263446,0.72594297,0.7505739,0.8472959
B_cOPN_LOW_012,cOPN,LOW,0.867672,0.34705973,0.73343474,0.6643818,0.6449398
B_cOPN_LOW_015,cOPN,LOW,0.90573883,0.14469795,0.7501238,0.8176866,0.69282037
B_cOPN_LOW_017,cOPN,LOW,0.9690588,0.47477964,0.64911485,0.86595076,0.9562588
B_cOPN_LOW_018,cOPN,LOW,0.80954754,0.49095112,0.77614886,0.7137221,0.9038937
B_cOPN_LOW_016,cOPN,LOW,0.77849394,0.46588388,0.6062296,0.80876076,0.33877832
B_cOPN_LOW_020,cOPN,LOW,0.8450038,0.32756063,0.7746746,0.47383702,0.36673358
B_cOPN_LOW_019,cOPN,LOW,0.7052569,0.21577236,0.60041845,0.7521928,0.88791525
B_cOPN_LOW_021,cOPN,LOW,0.80929834,0.2220408,0.6615627,0.93949383,0.80090433
B_cOPN_LOW_022,cOPN,LOW,0.76520216,0.63710785,0.753885,0.58059835,0.74241036
B_cOPN_LOW_023,cOPN,LOW,0.72436905,0.22715348,0.6626168,0.7036189,0.5180213
B_cOPN_LOW_024,cOPN,LOW,0.80014175,0.4796658,0.8342084,0.6219793,0.73435014
B_cOPN_LOW_025,cOPN,LOW,0.8163708,0.31261092,0.78505605,0.6192759,0.80824494
B_cOPN_LOW_028,cOPN,LOW,0.58397704,0.15318859,0.5961034,0.630533,0.48994163
B_cOPN_LOW_026,cOPN,LOW,0.7037533,0.7147693,0.83209527,0.6324601,0.33273122
B_cOPN_LOW_027,cOPN,LOW,0.486746,0.79905325,0.7566845,0.742562,0.49634066
B_cOPN_LOW_029,cOPN,LOW,0.74817085,0.40123123,0.5791102,0.7176418,0.6981485
B_cOPN_LOW_031,cOPN,LOW,0.8722024,0.15239738,0.66925126,0.8585863,0.18198673
B_cOPN_LOW_030,cOPN,LOW,0.7513278,0.3944853,0.8953958,0.8148643,0.58992434
B_cOPN_LOW_032,cOPN,LOW,0.8717182,0.43702358,0.5921928,0.70442736,0.3113291
B_cOPN_LOW_033,cOPN,LOW,0.72655123,0.39080817,0.77967614,0.782856,0.4306244
B_cOPN_LOW_034,cOPN,LOW,0.74343026,0.34708187,0.45195633,0.7954263,0.5822122
B_cOPN_LOW_035,cOPN,LOW,0.3613265,0.27171695,0.7519218,0.71309084,0.36235732
B_cOPN_LOW_036,cOPN,LOW,0.436529,0.40680945,0.8014239,0.8388952,0.28978062
B_cOPN_LOW_038,cOPN,LOW,0.8151798,0.12120261,0.295391,0.855348,0.7804017
B_cOPN_LOW_037,cOPN,LOW,0.6964095,0.21830979,0.708792,0.73845375,0.46598852
B_cOPN_LOW_039,cOPN,LOW,0.86892337,0.26949704,0.77034974,0.42799565,0.78559333
B_cOPN_LOW_041,cOPN,LOW,0.73963064,0.36379796,0.7524059,0.65948707,0.8362592
B_cOPN_LOW_040,cOPN,LOW,0.7408617,0.61455226,0.8158891,0.7414306,0.30970293
B_cOPN_LOW_042,cOPN,LOW,0.8572999,0.35016423,0.78488564,0.4723425,0.8019277
B_cOPN_LOW_043,cOPN,LOW,0.8787916,0.2264671,0.8766685,0.8367911,0.1766566
B_cOPN_LOW_044,cOPN,LOW,0.8675843,0.22439359,0.34484965,0.753307,0.89452076
B_cOPN_LOW_045,cOPN,LOW,0.5526908,0.36927128,0.61358774,0.8384984,0.6516553
B_cOPN_LOW_046,cOPN,LOW,0.8523623,0.17095838,0.69535905,0.6496967,0.7416864
B_cOPN_LOW_047,cOPN,LOW,0.6802792,0.30151072,0.53963965,0.78903663,0.31468052
B_cOPN_LOW_049,cOPN,LOW,0.7720247,0.42141908,0.5318161,0.66534877,0.43468416
B_cOPN_LOW_050,cOPN,LOW,0.7235758,0.27629226,0.64867955,0.90880144,0.31722346
B_cOPN_LOW_048,cOPN,LOW,0.8119545,0.5705836,0.85387653,0.54444885,0.44230154
B_cOPN_LOW_051,cOPN,LOW,0.40361315,0.34581816,0.56021464,0.80454975,0.31321368
B_cOPN_LOW_052,cOPN,LOW,0.5785845,0.4260744,0.82031417,0.49519035,0.28179732
B_cOPN_LOW_053,cOPN,LOW,0.9363562,0.569751,0.8503517,0.62712216,0.72167933
B_cOPN_LOW_054,cOPN,LOW,0.59265655,0.4399922,0.60809356,0.7227001,0.58987725
B_cOPN_LOW_055,cOPN,LOW,0.5690522,0.7481454,0.51977634,0.2985271,0.53777015
B_cOPN_LOW_056,cOPN,LOW,0.7399848,0.3388248,0.42970067,0.92056733,0.905057
B_cOPN_LOW_058,cOPN,LOW,0.3959489,0.5050359,0.69749534,0.8174781,0.4842488
B_cOPN_LOW_059,cOPN,LOW,0.7782983,0.6017535,0.4321336,0.56405544,0.73653567
B_cOPN_LOW_057,cOPN,LOW,0.633742,0.4104096,0.68769515,0.66223735,0.1672102
B_cOPN_LOW_060,cOPN,LOW,0.5893364,0.29345062,0.7726374,0.6913667,0.8759918
B_cOPN_LOW_061,cOPN,LOW,0.793241,0.41434473,0.5664266,0.6456707,0.38629454
B_cOPN_LOW_062,cOPN,LOW,0.7020517,0.27871937,0.8478642,0.8144474,0.4753722
B_cOPN_LOW_063,cOPN,LOW,0.4133852,0.340818,0.31717134,0.6722743,0.7945585
B_cOPN_LOW_065,cOPN,LOW,0.7754628,0.6035124,0.77000946,0.7886448,0.5442663
B_cOPN_LOW_064,cOPN,LOW,0.7892542,0.2134591,0.6591638,0.7459021,0.85148853
B_cOPN_LOW_066,cOPN,LOW,0.78905725,0.14235695,0.6622587,0.77200586,0.755459
B_cOPN_LOW_067,cOPN,LOW,0.6537425,0.27292657,0.67065203,0.6592127,0.6028555
B_cOPN_LOW_069,cOPN,LOW,0.48082894,0.7706396,0.42983288,0.7247222,0.88180995
B_cOPN_LOW_070,cOPN,LOW,0.87881887,0.12018297,0.9641133,0.7987811,0.37165815
B_cOPN_LOW_068,cOPN,LOW,0.790771,0.17605655,0.71922183,0.7868344,0.89858353
B_cOPN_LOW_071,cOPN,LOW,0.4902685,0.64652765,0.72364146,0.6282393,0.7368988
B_cOPN_LOW_074,cOPN,LOW,0.755875,0.5830208,0.8003592,0.5947005,0.43245575
B_cOPN_LOW_075,cOPN,LOW,0.8285561,0.101020664,0.72713155,0.7339861,0.59315467
B_cOPN_LOW_073,cOPN,LOW,0.32641998,0.6557281,0.35243344,0.633575,0.86189246
B_cOPN_LOW_072,cOPN,LOW,0.84702724,0.35107893,0.6297835,0.5811131,0.5323183
B_cOPN_LOW_076,cOPN,LOW,0.666241,0.32834485,0.74266106,0.72097725,0.23168513
B_cOPN_LOW_077,cOPN,LOW,0.80480736,0.38975272,0.6949127,0.6954828,0.28677574
B_cOPN_LOW_078,cOPN,LOW,0.5084723,0.40959552,0.7146005,0.74975556,0.62074995
B_cOPN_LOW_079,cOPN,LOW,0.88725805,0.29491994,0.83396673,0.6531426,0.7080725
B_cOPN_LOW_080,cOPN,LOW,0.75820756,0.21410255,0.45917517,0.6875999,0.76567245
B_cOPN_LOW_083,cOPN,LOW,0.7542399,0.22975005,0.49098188,0.6885009,0.8409849
B_cOPN_LOW_084,cOPN,LOW,0.47813496,0.7198458,0.742968,0.49303558,0.7722312
B_cOPN_LOW_081,cOPN,LOW,0.47223294,0.45496774,0.30297247,0.739355,0.7526903
B_cOPN_LOW_082,cOPN,LOW,0.74341923,0.80510104,0.83935213,0.60700154,0.36278373
B_cOPN_LOW_085,cOPN,LOW,0.64344984,0.39304093,0.5450782,0.5480681,0.3065333
B_cOPN_LOW_086,cOPN,LOW,0.8563668,0.49291033,0.35145935,0.8472597,0.8493976
B_cOPN_LOW_087,cOPN,LOW,0.61893016,0.30957827,0.5840031,0.7778967,0.67978024
B_cOPN_LOW_090,cOPN,LOW,0.8619706,0.29773638,0.89752215,0.8045431,0.75283104
B_cOPN_LOW_088,cOPN,LOW,0.54267406,0.19448708,0.72471,0.8305299,0.64391965
B_cOPN_LOW_092,cOPN,LOW,0.8902944,0.14342023,0.57260996,0.8215374,0.9425592
B_cOPN_LOW_091,cOPN,LOW,0.8330912,0.34805506,0.82396305,0.7151828,0.6046604
B_cOPN_LOW_089,cOPN,LOW,0.71032566,0.39399162,0.87713146,0.84132016,0.36106694
B_cOPN_LOW_093,cOPN,LOW,0.64335656,0.59014565,0.8598413,0.5604665,0.6127084
B_cOPN_LOW_094,cOPN,LOW,0.48330694,0.6865349,0.5956133,0.78432196,0.43030074
B_cOPN_LOW_095,cOPN,LOW,0.6780271,0.2232097,0.4533831,0.6602901,0.7790202
B_cOPN_LOW_096,cOPN,LOW,0.73966014,0.49742198,0.7485997,0.7724597,0.5136327
B_cOPN_LOW_097,cOPN,LOW,0.91831243,0.24233098,0.7782976,0.788469,0.45907468
B_cOPN_LOW_098,cOPN,LOW,0.6479687,0.39916357,0.42556712,0.6315798,0.36525345
B_cOPN_LOW_099,cOPN,LOW,0.7498946,0.29466555,0.6329992,0.69556415,0.66095704
B_cOPN_LOW_100,cOPN,LOW,0.9041504,0.3357933,0.9214624,0.8162221,0.5720743
B_cOPN_LOW_101,cOPN,LOW,0.911188,0.44839185,0.91899675,0.82728523,0.48754066
B_cOPN_LOW_102,cOPN,LOW,0.6345854,0.24266472,0.793977,0.72844315,0.5385159
B_cOPN_LOW_103,cOPN,LOW,0.5245738,0.712233,0.5135851,0.48687965,0.59653
B_cOPN_LOW_104,cOPN,LOW,0.64320356,0.7758866,0.56903553,0.74416614,0.5413337
B_cOPN_LOW_105,cOPN,LOW,0.5013805,0.28224018,0.4436563,0.78614426,0.2601793
B_cOPN_LOW_106,cOPN,LOW,0.7966761,0.22082742,0.61828685,0.7514944,0.88243026
B_cOPN_LOW_107,cOPN,LOW,0.7115432,0.4748078,0.612591,0.52786255,0.81569785
B_cOPN_LOW_108,cOPN,LOW,0.8214953,0.33182067,0.63962686,0.8442469,0.90350497
B_cOPN_LOW_110,cOPN,LOW,0.4868265,0.5511613,0.60503167,0.43691385,0.2928465
B_cOPN_LOW_109,cOPN,LOW,0.7754327,0.5667551,0.57343286,0.28644302,0.595645
B_cOPN_LOW_111,cOPN,LOW,0.9062354,0.38947245,0.86450475,0.8565046,0.097511955
B_cOPN_LOW_112,cOPN,LOW,0.9446122,0.15805624,0.7666834,0.66111296,0.7901346
B_cOPN_LOW_115,cOPN,LOW,0.9547005,0.0944297,0.66163415,0.9153969,0.81177974
B_cOPN_LOW_113,cOPN,LOW,0.6759668,0.38877273,0.70403045,0.5765947,0.72600055
B_cOPN_LOW_114,cOPN,LOW,0.8513329,0.432299,0.45047835,0.8391583,0.7540127
B_cOPN_LOW_116,cOPN,LOW,0.4204358,0.45115197,0.4433698,0.7774377,0.5176681
B_cOPN_LOW_117,cOPN,LOW,0.8408832,0.72714293,0.722577,0.75894594,0.5668712
B_cOPN_LOW_118,cOPN,LOW,0.78061855,0.29432118,0.71460295,0.50632024,0.61997396
B_cOPN_LOW_119,cOPN,LOW,0.7514377,0.21478581,0.5642438,0.8471077,0.29445392
B_cOPN_LOW_121,cOPN,LOW,0.8063509,0.20885319,0.68213284,0.77664644,0.6463934
B_cOPN_LOW_120,cOPN,LOW,0.7444083,0.6098388,0.70798725,0.70075,0.3825098
B_cOPN_LOW_123,cOPN,LOW,0.83347017,0.57162523,0.7651792,0.6542913,0.4545995
B_cOPN_LOW_124,cOPN,LOW,0.89044434,0.24538805,0.8843305,0.9401326,0.359742
B_NEUTRAL_000,,NEUTRAL,0.5943859,0.46298885,0.62581056,0.6105818,0.66618305
B_NEUTRAL_001,,NEUTRAL,0.5349631,0.6756642,0.73828804,0.67417216,0.27694073
B_NEUTRAL_002,,NEUTRAL,0.84264225,0.34799606,0.71505415,0.31357968,0.9228686
B_cOPN_LOW_122,cOPN,LOW,0.295316,0.6654015,0.60439,0.4730042,0.65559447
B_NEUTRAL_003,,NEUTRAL,0.8419846,0.41895673,0.8393897,0.6243141,0.6045184
B_NEUTRAL_004,,NEUTRAL,0.75203705,0.7450447,0.7342951,0.3943639,0.7938242
B_NEUTRAL_005,,NEUTRAL,0.76267993,0.4673937,0.5281967,0.37374747,0.94943076
B_NEUTRAL_007,,NEUTRAL,0.8435487,0.6120987,0.7833096,0.66614544,0.31085253
B_NEUTRAL_008,,NEUTRAL,0.8527511,0.37483078,0.9587032,0.4321756,0.6984385
B_NEUTRAL_006,,NEUTRAL,0.7446172,0.18562847,0.84907407,0.5764781,0.7155439
B_NEUTRAL_009,,NEUTRAL,0.63836145,0.361598,0.4652853,0.40013066,0.8663041
B_NEUTRAL_012,,NEUTRAL,0.5833167,0.41590932,0.57521224,0.6322055,0.7732415
B_NEUTRAL_011,,NEUTRAL,0.9612985,0.29970214,0.83674014,0.74036646,0.75620174
B_NEUTRAL_010,,NEUTRAL,0.98899746,0.42406294,0.937466,0.79670125,0.958893
B_NEUTRAL_013,,NEUTRAL,0.93707526,0.2769373,0.8111729,0.66044265,0.8271749
B_NEUTRAL_014,,NEUTRAL,0.5287546,0.5472717,0.688726,0.31591594,0.85571617
B_NEUTRAL_015,,NEUTRAL,0.3149852,0.37921578,0.3641372,0.49456793,0.8285412
B_NEUTRAL_016,,NEUTRAL,0.8536084,0.31222108,0.7039241,0.38535458,0.94899243
B_NEUTRAL_017,,NEUTRAL,0.7615562,0.3955384,0.8064782,0.28773695,0.9013604
B_NEUTRAL_018,,NEUTRAL,0.6711777,0.31960753,0.86960274,0.45140535,0.961089
B_NEUTRAL_019,,NEUTRAL,0.75942975,0.5204068,0.88938046,0.7681317,0.65411466
B_NEUTRAL_020,,NEUTRAL,0.80498445,0.49196354,0.8553668,0.30924028,0.9079591
B_NEUTRAL_022,,NEUTRAL,0.96410286,0.41664168,0.9484143,0.83599377,0.7945961
B_NEUTRAL_021,,NEUTRAL,0.6863171,0.2749839,0.7452967,0.90210027,0.42537406
B_NEUTRAL_023,,NEUTRAL,0.7989867,0.6211668,0.61854047,0.59541124,0.73939866
B_NEUTRAL_024,,NEUTRAL,0.7240876,0.24812782,0.65994203,0.78362095,0.8863433
B_NEUTRAL_027,,NEUTRAL,0.8196468,0.53351676,0.88568753,0.5960247,0.61426216
B_NEUTRAL_026,,NEUTRAL,0.68834674,0.42656913,0.8252263,0.62234145,0.27167654
B_NEUTRAL_025,,NEUTRAL,0.74602723,0.13030359,0.7772799,0.4435335,0.97696054
B_NEUTRAL_028,,NEUTRAL,0.7529089,0.61524504,0.7800332,0.7942518,0.59498143
B_NEUTRAL_031,,NEUTRAL,0.554701,0.76204944,0.29500762,0.3642652,0.63652503
B_NEUTRAL_030,,NEUTRAL,0.59701186,0.60834503,0.5888135,0.45689458,0.6685831
B_NEUTRAL_029,,NEUTRAL,0.9206171,0.33374637,0.89666754,0.6844075,0.73791784
B_NEUTRAL_032,,NEUTRAL,0.83501405,0.23900901,0.68057656,0.607779,0.8014573
B_NEUTRAL_033,,NEUTRAL,0.5495527,0.45154208,0.52940506,0.43475762,0.3119255
B_NEUTRAL_034,,NEUTRAL,0.90185887,0.35052156,0.9240159,0.39550748,0.80603
B_NEUTRAL_035,,NEUTRAL,0.9139081,0.5186483,0.78885764,0.53528506,0.70943934
B_NEUTRAL_036,,NEUTRAL,0.7238349,0.70524055,0.8409766,0.31230882,0.5670899
B_NEUTRAL_039,,NEUTRAL,0.5620867,0.37039125,0.70707405,0.7331074,0.27695724
B_NEUTRAL_037,,NEUTRAL,0.6118989,0.7824928,0.64843243,0.5851494,0.82813805
B_NEUTRAL_038,,NEUTRAL,0.7557635,0.27626458,0.64164376,0.46058095,0.9305801
B_NEUTRAL_040,,NEUTRAL,0.6136334,0.38990802,0.65300214,0.7095046,0.5990216
B_NEUTRAL_041,,NEUTRAL,0.5505761,0.6145449,0.6546612,0.47853667,0.7699481
B_NEUTRAL_042,,NEUTRAL,0.6640594,0.50169504,0.34543243,0.38913947,0.4749934
B_NEUTRAL_043,,NEUTRAL,0.70822877,0.30912992,0.676342,0.49100763,0.49111035
B_NEUTRAL_044,,NEUTRAL,0.7677536,0.39679956,0.7629527,0.6597801,0.3541481
B_NEUTRAL_045,,NEUTRAL,0.5675013,0.6180533,0.451486,0.17077911,0.71287304
B_NEUTRAL_046,,NEUTRAL,0.59435505,0.3468983,0.39245597,0.35471284,0.8107937
B_NEUTRAL_047,,NEUTRAL,0.9017213,0.37031502,0.72812665,0.63553756,0.8224006
B_NEUTRAL_048,,NEUTRAL,0.71132004,0.39539155,0.49206692,0.2828412,0.95904344
B_NEUTRAL_050,,NEUTRAL,0.77209854,0.25581622,0.72923046,0.3869455,0.84958434
B_NEUTRAL_049,,NEUTRAL,0.83939123,0.33545244,0.6842308,0.60147387,0.627593
B_NEUTRAL_051,,NEUTRAL,0.7168147,0.6391118,0.7101765,0.73245764,0.11824707
B_NEUTRAL_053,,NEUTRAL,0.8408368,0.59778464,0.7572071,0.50899273,0.93661606
B_NEUTRAL_052,,NEUTRAL,0.8116633,0.39342815,0.7374532,0.3519458,0.8883448
B_NEUTRAL_055,,NEUTRAL,0.96591717,0.54162264,0.9610643,0.74163026,0.64727855
B_NEUTRAL_054,,NEUTRAL,0.8809304,0.8293627,0.9598326,0.76963717,0.31737792
B_NEUTRAL_056,,NEUTRAL,0.85367364,0.26971632,0.7151105,0.6346855,0.831081
B_NEUTRAL_057,,NEUTRAL,0.44434556,0.259593,0.5995788,0.6861719,0.3994916
B_NEUTRAL_058,,NEUTRAL,0.8809629,0.12342137,0.72217953,0.7302252,0.8775555
B_NEUTRAL_059,,NEUTRAL,0.9753973,0.3121166,0.8301647,0.7645173,0.50781703
B_NEUTRAL_061,,NEUTRAL,0.8370273,0.3051142,0.79224515,0.5261575,0.8349812
B_NEUTRAL_060,,NEUTRAL,0.8184779,0.46819684,0.9208441,0.5877151,0.85445887
B_NEUTRAL_062,,NEUTRAL,0.90266764,0.25606766,0.7387626,0.5031543,0.9630052
B_NEUTRAL_063,,NEUTRAL,0.5877703,0.8287337,0.72742534,0.53114635,0.31916562
B_NEUTRAL_064,,NEUTRAL,0.19401664,0.85409415,0.55320156,0.2126069,0.6546791
B_NEUTRAL_065,,NEUTRAL,0.89627016,0.5480288,0.9410903,0.6440348,0.5893728
B_NEUTRAL_066,,NEUTRAL,0.89412725,0.40942463,0.8481356,0.7299023,0.640809
B_NEUTRAL_067,,NEUTRAL,0.7775676,0.5140057,0.76384866,0.54111254,0.41432017
B_NEUTRAL_069,,NEUTRAL,0.65401363,0.65518224,0.60456425,0.5740919,0.41823897
B_NEUTRAL_068,,NEUTRAL,0.6881251,0.47081342,0.2954311,0.6910581,0.96293706
B_NEUTRAL_071,,NEUTRAL,0.844313,0.4611693,0.82459855,0.29802936,0.9169056
B_NEUTRAL_070,,NEUTRAL,0.6226348,0.40381294,0.69461364,0.6731419,0.9377844
B_NEUTRAL_072,,NEUTRAL,0.33696926,0.3000094,0.35742974,0.47210777,0.94468486
B_NEUTRAL_074,,NEUTRAL,0.77000284,0.2738918,0.6376121,0.64343673,0.52854156
B_NEUTRAL_073,,NEUTRAL,0.733927,0.70563525,0.4942249,0.72323805,0.8253084
B_NEUTRAL_075,,NEUTRAL,0.74727756,0.8193296,0.7378718,0.5719395,0.7622744
B_NEUTRAL_076,,NEUTRAL,0.40337136,0.8171989,0.5422076,0.3473915,0.5957118
B_NEUTRAL_077,,NEUTRAL,0.8369751,0.5149896,0.5479929,0.6414689,0.5586132
B_NEUTRAL_079,,NEUTRAL,0.75706035,0.6147106,0.59565175,0.3727766,0.8363677
B_NEUTRAL_081,,NEUTRAL,0.4556419,0.42565492,0.5273279,0.6845227,0.8266232
B_NEUTRAL_078,,NEUTRAL,0.50357175,0.24028316,0.3784686,0.80010545,0.69616556
B_NEUTRAL_080,,NEUTRAL,0.94856274,0.29014018,0.68596715,0.7354643,0.6526522
B_NEUTRAL_082,,NEUTRAL,0.47977045,0.50886303,0.642244,0.52145934,0.27233645
