essay_id,prompted_trait,prompted_level,score_openness,score_conscientiousness,score_extraversion,score_agreeableness,score_neuroticism
B_rv_openness_LOW_101_labelonly,openness,LOW,-0.32442144,-0.5170543,-0.82935697,-0.32919237,0.36950952
B_rv_openness_LOW_104_labelonly,openness,LOW,-0.51607287,-0.73522794,-0.87472063,-0.5591426,0.51181185
B_rv_openness_LOW_107_labelonly,openness,LOW,-1.1211898,-1.0121138,-1.711872,-1.2749527,0.56200343
B_rv_openness_LOW_105_labelonly,openness,LOW,-0.25269523,-0.34173077,-0.83291787,-0.35838392,0.23201732
B_rv_openness_LOW_111_labelonly,openness,LOW,-0.4586305,-0.58510125,-1.0345343,-0.4433171,0.40449256
B_rv_openness_LOW_109_labelonly,openness,LOW,-0.5222783,-0.62355566,-0.82406753,-0.6111946,0.49717787
B_rv_openness_LOW_106_labelonly,openness,LOW,-0.41183925,-0.557905,-0.65166193,-0.5389441,0.3626428
B_rv_openness_LOW_108_labelonly,openness,LOW,-0.2810029,-0.3883418,-0.71205115,-0.21034372,0.11952986
B_rv_openness_LOW_110_labelonly,openness,LOW,-0.684518,-0.63734686,-1.0512086,-0.5927348,0.31881145
B_rv_openness_LOW_114_labelonly,openness,LOW,-0.59112835,-0.8608922,-1.120099,-0.69377625,0.4188635
B_rv_openness_LOW_113_labelonly,openness,LOW,-0.5494083,-0.84316385,-1.0642709,-0.55568737,0.44416043
B_rv_openness_LOW_112_labelonly,openness,LOW,-0.364252,-0.3539852,-0.765714,-0.29092106,0.350697
B_rv_openness_LOW_119_labelonly,openness,LOW,-0.74841285,-0.9296065,-1.2591212,-0.7047229,0.25559825
B_rv_openness_LOW_116_labelonly,openness,LOW,-0.30244568,-0.5480475,-0.5171408,-0.22654258,0.12846403
B_rv_openness_LOW_120_labelonly,openness,LOW,-0.70148915,-0.6573987,-1.1553006,-0.63489044,0.62113047
B_rv_openness_LOW_117_labelonly,openness,LOW,-0.24966858,-0.47831684,-0.7951795,-0.30844247,0.4321971
B_rv_openness_LOW_118_labelonly,openness,LOW,-0.6341654,-0.76061,-1.0480515,-0.7066443,0.4619163
B_rv_openness_LOW_115_labelonly,openness,LOW,-0.48771763,-0.5505252,-0.9071551,-0.41112834,0.4060154
B_rv_openness_LOW_123_labelonly,openness,LOW,-0.5292902,-0.7207235,-0.92769545,-0.43587604,0.47200128
B_rv_openness_LOW_124_labelonly,openness,LOW,-0.3684804,-0.5972376,-0.74743956,-0.4297059,0.25405875
B_rv_openness_LOW_121_labelonly,openness,LOW,0.0431673,-0.17450175,-0.5885107,-0.13452265,-0.21559694
B_rv_openness_LOW_122_labelonly,openness,LOW,-0.45393476,-0.58372635,-0.94434804,-0.41020358,0.41237137
B_rv_conscientiousness_HIGH_004_labelonly,conscientiousness,HIGH,-0.4916682,-0.62323004,-0.9927765,-0.37253818,0.43034038
B_rv_conscientiousness_HIGH_000_labelonly,conscientiousness,HIGH,-0.51411974,-0.77131784,-1.0590708,-0.5486245,0.3840849
B_rv_conscientiousness_HIGH_003_labelonly,conscientiousness,HIGH,-0.22519995,-0.53272,-0.89095855,-0.33741862,0.33805296
B_rv_conscientiousness_HIGH_002_labelonly,conscientiousness,HIGH,-0.9886552,-1.1980096,-1.5255551,-1.0303878,0.51298225
B_rv_conscientiousness_HIGH_005_labelonly,conscientiousness,HIGH,-0.65104413,-0.7625859,-0.9740324,-0.7074623,0.55221367
B_rv_conscientiousness_HIGH_006_labelonly,conscientiousness,HIGH,0.020630471,-0.29087174,-0.5930075,-0.19315845,0.27299234
B_rv_conscientiousness_HIGH_001_labelonly,conscientiousness,HIGH,-0.39583346,-0.46744254,-0.77462,-0.35562447,0.4275565
B_rv_conscientiousness_HIGH_007_labelonly,conscientiousness,HIGH,-0.42109925,-0.66267425,-0.86846846,-0.35740072,0.33199057
B_rv_conscientiousness_HIGH_008_labelonly,conscientiousness,HIGH,-0.5719923,-0.73377824,-1.0898541,-0.53999925,0.46137625
B_rv_conscientiousness_HIGH_009_labelonly,conscientiousness,HIGH,-0.19327803,-0.44235116,-0.63023365,-0.086353004,0.11284916
B_rv_conscientiousness_HIGH_010_labelonly,conscientiousness,HIGH,-0.6790396,-0.83648217,-1.1100967,-0.8888126,0.45857066
B_rv_conscientiousness_HIGH_012_labelonly,conscientiousness,HIGH,-0.8639851,-0.79408276,-1.1827563,-0.93342566,0.576303
B_rv_conscientiousness_HIGH_011_labelonly,conscientiousness,HIGH,-0.59739345,-0.7163224,-0.87140805,-0.5806811,0.40919852
B_rv_conscientiousness_HIGH_015_labelonly,conscientiousness,HIGH,-0.31107762,-0.6082282,-0.84528595,-0.1558329,-0.017954307
B_rv_conscientiousness_HIGH_013_labelonly,conscientiousness,HIGH,-0.49143106,-0.6654198,-0.7842051,-0.582559,0.40234378
B_rv_conscientiousness_HIGH_014_labelonly,conscientiousness,HIGH,-0.795225,-0.6279663,-1.1280106,-0.63827336,0.49388754
B_rv_conscientiousness_HIGH_016_labelonly,conscientiousness,HIGH,-0.34103456,-0.5427084,-0.69224983,-0.319086,0.29882506
B_rv_conscientiousness_HIGH_019_labelonly,conscientiousness,HIGH,-0.35913086,-0.8925887,-0.9309356,-0.41420028,0.2767763
B_rv_conscientiousness_HIGH_017_labelonly,conscientiousness,HIGH,-0.79487014,-0.86330026,-0.98694354,-0.7835714,0.4533375
B_rv_conscientiousness_HIGH_021_labelonly,conscientiousness,HIGH,-1.0372598,-0.8641584,-1.358231,-1.2129197,0.4273096
B_rv_conscientiousness_HIGH_018_labelonly,conscientiousness,HIGH,-0.56273246,-0.6483011,-0.97445244,-0.47210264,0.21441619
B_rv_conscientiousness_HIGH_024_labelonly,conscientiousness,HIGH,-0.65632474,-0.75903904,-1.1240653,-0.6832829,0.59568036
B_rv_conscientiousness_HIGH_020_labelonly,conscientiousness,HIGH,-0.8408029,-0.95306885,-1.2289428,-1.0528291,0.5264159
B_rv_conscientiousness_HIGH_023_labelonly,conscientiousness,HIGH,-0.35112432,-0.527753,-0.76542956,-0.50528723,0.41510642
B_rv_conscientiousness_HIGH_025_labelonly,conscientiousness,HIGH,-0.65502596,-0.61162806,-0.986042,-0.6933625,0.38072935
B_rv_conscientiousness_HIGH_022_labelonly,conscientiousness,HIGH,-0.4023215,-0.38168332,-0.83950585,-0.690324,0.28340176
B_rv_conscientiousness_HIGH_026_labelonly,conscientiousness,HIGH,-0.17246775,-0.42100844,-0.6927698,-0.16336943,0.3162618
B_rv_conscientiousness_HIGH_029_labelonly,conscientiousness,HIGH,-0.6972051,-0.5162121,-0.910115,-0.6900449,0.59784925
B_rv_conscientiousness_HIGH_027_labelonly,conscientiousness,HIGH,-0.6064671,-0.85314244,-1.19991,-0.50398046,0.50605273
B_rv_conscientiousness_HIGH_028_labelonly,conscientiousness,HIGH,-0.96359503,-1.0581129,-1.1872249,-0.8458711,0.6383089
B_rv_conscientiousness_HIGH_031_labelonly,conscientiousness,HIGH,-0.7894747,-0.7539644,-1.0171908,-0.65858066,0.44515857
B_rv_conscientiousness_HIGH_030_labelonly,conscientiousness,HIGH,-0.7227124,-0.8136666,-0.88397723,-0.7439188,0.42636216
B_rv_conscientiousness_HIGH_033_labelonly,conscientiousness,HIGH,-0.31742635,-0.41586497,-0.70619553,-0.30703396,0.42767558
B_rv_conscientiousness_HIGH_032_labelonly,conscientiousness,HIGH,-0.1080082,-0.34531778,-0.54190713,-0.21048827,0.26001996
B_rv_conscientiousness_HIGH_034_labelonly,conscientiousness,HIGH,-0.5762749,-0.6358293,-0.7201145,-0.5583613,0.50277174
B_rv_conscientiousness_HIGH_036_labelonly,conscientiousness,HIGH,-0.7567716,-0.8456514,-1.0050938,-0.6426163,0.3998107
B_rv_conscientiousness_HIGH_035_labelonly,conscientiousness,HIGH,-0.10247468,-0.3949777,-0.69967896,-0.09283698,0.28378227
B_rv_conscientiousness_HIGH_038_labelonly,conscientiousness,HIGH,-0.58807355,-0.6580386,-0.97698873,-0.58263713,0.45884714
B_rv_conscientiousness_HIGH_039_labelonly,conscientiousness,HIGH,-0.4281061,-0.5289567,-0.9037564,-0.37485483,0.35661712
B_rv_conscientiousness_HIGH_040_labelonly,conscientiousness,HIGH,-0.40822643,-0.5005098,-0.86816305,-0.44064602,0.31865552
B_rv_conscientiousness_HIGH_042_labelonly,conscientiousness,HIGH,-0.346562,-0.58847535,-0.870547,-0.5621789,0.31977367
B_rv_conscientiousness_HIGH_041_labelonly,conscientiousness,HIGH,-0.8970129,-1.0453651,-1.2134382,-0.97078,0.41401622
B_rv_conscientiousness_HIGH_043_labelonly,conscientiousness,HIGH,-0.2936419,-0.6247487,-0.8030637,-0.35399625,0.31083244
B_rv_conscientiousness_HIGH_045_labelonly,conscientiousness,HIGH,-0.64297,-0.45158064,-1.0105428,-0.5538034,0.5088467
B_rv_conscientiousness_HIGH_044_labelonly,conscientiousness,HIGH,-0.9312047,-0.8305604,-1.3468584,-0.9632504,0.5551568
B_rv_conscientiousness_HIGH_037_labelonly,conscientiousness,HIGH,-0.7407457,-1.0632235,-1.3473717,-0.74500084,0.20147277
B_rv_conscientiousness_HIGH_046_labelonly,conscientiousness,HIGH,-0.38133672,-0.64289725,-0.7940841,-0.48967102,0.4091518
B_rv_conscientiousness_HIGH_047_labelonly,conscientiousness,HIGH,-0.6582475,-0.8259567,-0.8141693,-0.55865204,0.533803
B_rv_conscientiousness_HIGH_049_labelonly,conscientiousness,HIGH,-0.86940026,-0.79867923,-1.3547841,-1.174612,0.52337605
B_rv_conscientiousness_HIGH_048_labelonly,conscientiousness,HIGH,-0.89327586,-0.781852,-1.177296,-0.6273108,0.34509042
B_rv_conscientiousness_HIGH_050_labelonly,conscientiousness,HIGH,-0.6502019,-0.68288827,-0.9884062,-0.5983046,0.37961107
B_rv_conscientiousness_HIGH_052_labelonly,conscientiousness,HIGH,-0.765139,-0.7087059,-1.2481368,-1.1979023,0.42015383
B_rv_conscientiousness_HIGH_051_labelonly,conscientiousness,HIGH,-0.136438,-0.3715895,-0.7457437,-0.35785988,0.27931976
B_rv_conscientiousness_HIGH_055_labelonly,conscientiousness,HIGH,-0.58100873,-0.67747116,-0.858141,-0.60141575,0.39248487
B_rv_conscientiousness_HIGH_054_labelonly,conscientiousness,HIGH,-0.84112775,-0.8159306,-1.1922598,-0.8035141,0.5766026
B_rv_conscientiousness_HIGH_053_labelonly,conscientiousness,HIGH,-0.383032,-0.5346024,-1.0272862,-0.37611273,0.15081714
B_rv_conscientiousness_HIGH_056_labelonly,conscientiousness,HIGH,-0.8747575,-0.9082347,-1.1855277,-0.768806,0.59182227
B_rv_conscientiousness_HIGH_060_labelonly,conscientiousness,HIGH,-0.46196696,-0.5334217,-1.1190807,-0.73164237,0.17520541
B_rv_conscientiousness_HIGH_058_labelonly,conscientiousness,HIGH,-0.6696532,-0.851524,-1.074839,-0.7202926,0.4991129
B_rv_conscientiousness_HIGH_057_labelonly,conscientiousness,HIGH,-0.8018027,-0.6928283,-1.0576198,-0.72158563,0.46282148
B_rv_conscientiousness_HIGH_062_labelonly,conscientiousness,HIGH,-0.84933746,-1.0525345,-1.0848469,-0.79496235,0.4814957
B_rv_conscientiousness_HIGH_059_labelonly,conscientiousness,HIGH,-0.17267755,-0.4176572,-0.61285347,-0.30551258,0.32666418
B_rv_conscientiousness_HIGH_064_labelonly,conscientiousness,HIGH,-0.29492065,-0.46093735,-0.91883856,-0.28517133,0.26089022
B_rv_conscientiousness_HIGH_065_labelonly,conscientiousness,HIGH,-0.3244643,-0.517902,-1.1063644,-0.19067809,0.14356758
B_rv_conscientiousness_HIGH_063_labelonly,conscientiousness,HIGH,-0.89428675,-0.8392112,-1.2967062,-0.7154268,0.4349143
B_rv_conscientiousness_HIGH_061_labelonly,conscientiousness,HIGH,-0.22441481,-0.45466977,-0.78310543,-0.24754862,0.30284443
B_rv_conscientiousness_HIGH_067_labelonly,conscientiousness,HIGH,-0.21089266,-0.4209741,-0.792036,-0.29038367,0.39258033
B_rv_conscientiousness_HIGH_066_labelonly,conscientiousness,HIGH,-0.14569713,-0.30513337,-0.51057464,-0.30918935,0.35218367
B_rv_conscientiousness_HIGH_068_labelonly,conscientiousness,HIGH,0.12806092,-0.28156206,-0.48793328,0.016755057,0.2569537
B_rv_conscientiousness_HIGH_069_labelonly,conscientiousness,HIGH,-0.6292818,-0.7574439,-1.033351,-0.7426946,0.51034975
B_rv_conscientiousness_HIGH_073_labelonly,conscientiousness,HIGH,-0.829528,-1.1553416,-1.1862983,-0.9196901,0.2862127
B_rv_conscientiousness_HIGH_070_labelonly,conscientiousness,HIGH,-0.21451424,-0.35041422,-0.6113041,-0.29868007,0.27790597
B_rv_conscientiousness_HIGH_072_labelonly,conscientiousness,HIGH,-0.45128694,-0.41092354,-0.9213122,-0.4840201,0.24227406
B_rv_conscientiousness_HIGH_071_labelonly,conscientiousness,HIGH,-0.122744,-0.38437247,-0.5534701,-0.32930997,0.38450798
B_rv_conscientiousness_HIGH_074_labelonly,conscientiousness,HIGH,-0.58781093,-0.5862235,-0.7937325,-0.73624986,0.3606226
B_rv_conscientiousness_HIGH_078_labelonly,conscientiousness,HIGH,-0.6849729,-0.85096943,-0.9955483,-0.6619667,0.54501355
B_rv_conscientiousness_HIGH_077_labelonly,conscientiousness,HIGH,-0.41206664,-0.5746761,-1.1667929,-0.283011,0.16361327
B_rv_conscientiousness_HIGH_079_labelonly,conscientiousness,HIGH,-1.1625425,-0.8784703,-1.2283633,-0.8822367,0.6438435
B_rv_conscientiousness_HIGH_076_labelonly,conscientiousness,HIGH,-0.5221813,-0.5349959,-0.7890032,-0.6180509,0.37318256
B_rv_conscientiousness_HIGH_080_labelonly,conscientiousness,HIGH,-0.6908241,-0.6009498,-1.0672055,-0.8879598,0.46013263
B_rv_conscientiousness_HIGH_075_labelonly,conscientiousness,HIGH,-0.42250565,-0.44030055,-0.806704,-0.48471633,0.41637775
B_rv_conscientiousness_HIGH_082_labelonly,conscientiousness,HIGH,-0.5565767,-0.68183655,-0.90884775,-0.7295747,0.5283064
B_rv_conscientiousness_HIGH_083_labelonly,conscientiousness,HIGH,-0.50686973,-0.6146848,-0.91790396,-0.5222529,0.43920717
B_rv_conscientiousness_HIGH_081_labelonly,conscientiousness,HIGH,-0.44442773,-0.5558043,-0.9111524,-0.40949973,0.38924357
B_rv_conscientiousness_HIGH_084_labelonly,conscientiousness,HIGH,-0.40192094,-0.4217615,-0.8513554,-0.35883516,0.25859126
B_rv_conscientiousness_HIGH_088_labelonly,conscientiousness,HIGH,-0.80303127,-1.0049603,-1.2780722,-0.82136786,0.5897864
B_rv_conscientiousness_HIGH_085_labelonly,conscientiousness,HIGH,-0.35830125,-0.50614303,-0.76392627,-0.3221819,0.3257461
B_rv_conscientiousness_HIGH_090_labelonly,conscientiousness,HIGH,-0.45219103,-0.564989,-0.89756304,-0.47211578,0.214056
B_rv_conscientiousness_HIGH_089_labelonly,conscientiousness,HIGH,-0.46429,-0.6745158,-0.89369816,-0.68580824,0.43563217
B_rv_conscientiousness_HIGH_087_labelonly,conscientiousness,HIGH,-0.40348017,-0.5264467,-0.72951883,-0.41078347,0.28525972
B_rv_conscientiousness_HIGH_091_labelonly,conscientiousness,HIGH,-0.91399914,-0.9009206,-1.2599307,-1.0505934,0.59676486
B_rv_conscientiousness_HIGH_092_labelonly,conscientiousness,HIGH,-0.54762506,-0.82816607,-1.2232684,-0.47261357,0.31566098
B_rv_conscientiousness_HIGH_094_labelonly,conscientiousness,HIGH,-0.3651035,-0.31088173,-0.97443753,-0.39458767,0.04305179
B_rv_conscientiousness_HIGH_093_labelonly,conscientiousness,HIGH,-0.6141788,-0.50513345,-1.0052366,-0.49250063,0.4390188
B_rv_conscientiousness_HIGH_097_labelonly,conscientiousness,HIGH,-0.18572469,-0.60659283,-0.8396776,-0.3305517,0.38402048
B_rv_conscientiousness_HIGH_096_labelonly,conscientiousness,HIGH,-0.80683,-0.59303164,-1.0341717,-0.890151,0.6058003
B_rv_conscientiousness_HIGH_099_labelonly,conscientiousness,HIGH,-0.58860517,-0.6739833,-0.89327437,-0.5944678,0.41440222
B_rv_conscientiousness_HIGH_098_labelonly,conscientiousness,HIGH,-0.47867015,-0.6108506,-0.899095,-0.4938422,0.40365764
B_rv_conscientiousness_HIGH_101_labelonly,conscientiousness,HIGH,-0.29820436,-0.48363036,-0.97088486,-0.59168416,0.38737333
B_rv_conscientiousness_HIGH_100_labelonly,conscientiousness,HIGH,-0.59739655,-0.7114227,-1.209005,-0.95413744,0.51940656
B_rv_conscientiousness_HIGH_095_labelonly,conscientiousness,HIGH,-0.33863208,-0.5410008,-0.7054828,-0.19684613,0.42832172
B_rv_conscientiousness_HIGH_102_labelonly,conscientiousness,HIGH,-0.7714181,-0.8369703,-1.1837565,-0.89492893,0.5766347
B_rv_conscientiousness_HIGH_103_labelonly,conscientiousness,HIGH,-0.5475756,-0.732085,-0.7947721,-0.4445355,0.41949758
B_rv_conscientiousness_HIGH_086_labelonly,conscientiousness,HIGH,-0.3418769,-0.43839172,-0.7649043,-0.30848074,0.45514938
B_rv_conscientiousness_HIGH_107_labelonly,conscientiousness,HIGH,-0.6380472,-0.70992476,-1.1315581,-0.51034284,0.6204233
B_rv_conscientiousness_HIGH_105_labelonly,conscientiousness,HIGH,-0.5848259,-0.5292682,-0.8857631,-0.61292106,0.52343154
B_rv_conscientiousness_HIGH_104_labelonly,conscientiousness,HIGH,-0.33554122,-0.517812,-0.73193055,-0.29238558,0.3301336
B_rv_conscientiousness_HIGH_106_labelonly,conscientiousness,HIGH,-0.39938053,-0.50164497,-0.8450186,-0.6850004,0.38638875
B_rv_conscientiousness_HIGH_108_labelonly,conscientiousness,HIGH,-0.6443648,-0.67305577,-0.8811533,-0.6197431,0.57352453
B_rv_conscientiousness_HIGH_109_labelonly,conscientiousness,HIGH,-0.4108611,-0.50462204,-0.8942597,-0.23539335,0.2983739
B_rv_conscientiousness_HIGH_110_labelonly,conscientiousness,HIGH,-0.6181588,-0.5994507,-0.9229097,-0.58552545,0.40409604
B_rv_conscientiousness_HIGH_111_labelonly,conscientiousness,HIGH,-0.5571843,-0.67845714,-1.0283387,-0.6844547,0.477989
B_rv_conscientiousness_HIGH_113_labelonly,conscientiousness,HIGH,-0.5721617,-0.6960236,-1.0639149,-0.68920076,0.5296784
B_rv_conscientiousness_HIGH_112_labelonly,conscientiousness,HIGH,-0.43956602,-0.5392984,-0.7872661,-0.4649876,0.47214493
B_rv_conscientiousness_HIGH_115_labelonly,conscientiousness,HIGH,-0.6635616,-0.5550983,-0.91080326,-0.53565496,0.49610183
B_rv_conscientiousness_HIGH_118_labelonly,conscientiousness,HIGH,-0.88710105,-1.0563037,-1.1471243,-0.9654251,0.5187943
B_rv_conscientiousness_HIGH_116_labelonly,conscientiousness,HIGH,-0.18527949,-0.34665996,-0.7772849,-0.15165532,0.14883688
B_rv_conscientiousness_HIGH_119_labelonly,conscientiousness,HIGH,-0.48993644,-0.56779027,-0.93644226,-0.5250154,0.46242863
B_rv_conscientiousness_HIGH_121_labelonly,conscientiousness,HIGH,-0.4281967,-0.37634236,-0.88019806,-0.297872,0.47712126
B_rv_conscientiousness_HIGH_114_labelonly,conscientiousness,HIGH,-0.21476923,-0.43104178,-0.68283117,-0.20669387,0.31262183
B_rv_conscientiousness_HIGH_120_labelonly,conscientiousness,HIGH,-0.24087465,-0.45509395,-0.95806754,-0.32039544,0.18594053
B_rv_conscientiousness_HIGH_122_labelonly,conscientiousness,HIGH,-0.52235043,-0.69203913,-0.9076299,-0.37327278,0.3260691
B_rv_conscientiousness_HIGH_117_labelonly,conscientiousness,HIGH,-0.3375548,-0.44112194,-0.7426243,-0.37559995,0.23921002
B_rv_conscientiousness_HIGH_124_labelonly,conscientiousness,HIGH,-0.6037875,-0.8792013,-1.0955163,-0.6497467,0.54004
B_rv_conscientiousness_HIGH_123_labelonly,conscientiousness,HIGH,-0.50487983,-0.5354831,-0.97286147,-0.38150468,0.47762036
B_rv_conscientiousness_LOW_001_labelonly,conscientiousness,LOW,-0.13149354,-0.37736195,-0.51664346,-0.18074495,0.49350616
B_rv_conscientiousness_LOW_002_labelonly,conscientiousness,LOW,-0.17370856,-0.1232096,-0.5365097,-0.13469791,0.1268381
B_rv_conscientiousness_LOW_006_labelonly,conscientiousness,LOW,0.008522919,-0.2424836,-0.5876458,-0.095276244,0.31337193
B_rv_conscientiousness_LOW_003_labelonly,conscientiousness,LOW,-0.41154245,-0.46048173,-0.7622662,-0.29711673,0.4395552
B_rv_conscientiousness_LOW_004_labelonly,conscientiousness,LOW,-0.099562325,-0.17057967,-0.49257833,-0.08065712,0.24938273
B_rv_conscientiousness_LOW_007_labelonly,conscientiousness,LOW,-0.31631014,-0.38706595,-0.733649,-0.27913207,0.32852617
B_rv_conscientiousness_LOW_005_labelonly,conscientiousness,LOW,-0.5903826,-0.6939852,-0.85741466,-0.81969917,0.5637301
B_rv_conscientiousness_LOW_009_labelonly,conscientiousness,LOW,-0.33118287,-0.36651295,-0.793863,-0.3595741,0.36249223
B_rv_conscientiousness_LOW_012_labelonly,conscientiousness,LOW,-0.19508882,-0.3146525,-0.47894803,-0.39864448,0.3340716
B_rv_conscientiousness_LOW_008_labelonly,conscientiousness,LOW,-0.1608198,-0.35029784,-0.71178436,-0.37887374,0.28880468
B_rv_conscientiousness_LOW_010_labelonly,conscientiousness,LOW,-0.67424643,-0.9071505,-1.0008754,-0.9505446,0.50375235
B_rv_conscientiousness_LOW_014_labelonly,conscientiousness,LOW,-0.41592947,-0.61961466,-0.9616294,-0.4720021,0.4497097
B_rv_conscientiousness_LOW_011_labelonly,conscientiousness,LOW,-0.39170882,-0.54872787,-0.88960665,-0.60328454,0.3552583
B_rv_conscientiousness_LOW_000_labelonly,conscientiousness,LOW,-0.29974565,-0.50991505,-0.76769656,-0.30294454,0.47657248
B_rv_conscientiousness_LOW_013_labelonly,conscientiousness,LOW,-0.80967975,-0.88798225,-1.0639018,-0.86217487,0.60139984
B_rv_conscientiousness_LOW_015_labelonly,conscientiousness,LOW,-0.12987773,-0.2367415,-0.55178213,-0.16507061,0.21896425
B_rv_conscientiousness_LOW_020_labelonly,conscientiousness,LOW,-0.26747409,-0.23517953,-0.646907,-0.26579037,0.30920318
B_rv_conscientiousness_LOW_016_labelonly,conscientiousness,LOW,-0.529789,-0.7014433,-1.0846176,-0.7627498,0.43697372
B_rv_conscientiousness_LOW_017_labelonly,conscientiousness,LOW,-0.31676957,-0.38961983,-0.57354534,-0.3479258,0.45169243
B_rv_conscientiousness_LOW_021_labelonly,conscientiousness,LOW,-0.45253032,-0.5497669,-0.7378903,-0.436573,0.32751048
B_rv_conscientiousness_LOW_019_labelonly,conscientiousness,LOW,-0.25234225,-0.3167959,-0.6387309,-0.42287153,0.24792545
B_rv_conscientiousness_LOW_022_labelonly,conscientiousness,LOW,-0.68772864,-0.8270384,-1.0778425,-0.8739234,0.49697533
B_rv_conscientiousness_LOW_018_labelonly,conscientiousness,LOW,-0.053199597,-0.3464492,-0.44682515,-0.0934057,0.1786998
B_rv_conscientiousness_LOW_024_labelonly,conscientiousness,LOW,-0.45471022,-0.6602551,-0.7940228,-0.6483187,0.46139157
B_rv_conscientiousness_LOW_023_labelonly,conscientiousness,LOW,-0.5663649,-0.7372334,-0.9636807,-0.6873461,0.47082466
B_rv_conscientiousness_LOW_026_labelonly,conscientiousness,LOW,-0.5461419,-0.56585217,-0.8268477,-0.5759861,0.49098176
B_rv_conscientiousness_LOW_025_labelonly,conscientiousness,LOW,-0.4365129,-0.42205483,-0.8262557,-0.52842903,0.35756883
B_rv_conscientiousness_LOW_027_labelonly,conscientiousness,LOW,-0.23859435,-0.24906963,-0.5764309,-0.25329104,0.27313438
B_rv_conscientiousness_LOW_030_labelonly,conscientiousness,LOW,-0.03570477,-0.29871166,-0.594483,-0.22351377,0.2928556
B_rv_conscientiousness_LOW_028_labelonly,conscientiousness,LOW,-0.5467907,-0.5169527,-0.8532578,-0.44099495,0.45566502
B_rv_conscientiousness_LOW_031_labelonly,conscientiousness,LOW,-0.08133315,-0.26491737,-0.49318168,-0.1331469,0.33332813
B_rv_conscientiousness_LOW_032_labelonly,conscientiousness,LOW,-0.42145687,-0.5911398,-0.7852908,-0.6302832,0.46003532
B_rv_conscientiousness_LOW_034_labelonly,conscientiousness,LOW,-0.50047874,-0.61201704,-0.9272906,-0.58117706,0.41942737
B_rv_conscientiousness_LOW_033_labelonly,conscientiousness,LOW,-0.2369249,-0.53342324,-0.7582063,-0.240508,0.37050942
B_rv_conscientiousness_LOW_036_labelonly,conscientiousness,LOW,-0.24968465,-0.3723943,-0.7311201,-0.4871336,0.43492237
